Food_Item,Enhanced_Category,Calories_kcal,Protein_g,Carbohydrates_g,Fat_g,Fiber_g,Sugars_g,Sodium_mg,Weight_Loss_Score,Weight_Gain_Score,Maintenance_Score,Ectomorph_Score,Mesomorph_Score,Endomorph_Score,Meal_Timing,Portion_Recommendation,Overall_Quality,Nutrient_Density_Score,Protein_Efficiency,Original_Category,Somatotype_Category,Protein_Calories_Pct,Carb_Calories_Pct,Fat_Calories_Pct,Saturated_Fat_g,Cholesterol_mg,Total_Score
Chicken Or Turkey And Rice With Soy-Based Sauce,balanced_foods,162.0,11.97,8.01,9.21,0.5,0.94,395.0,5,7,7,1,2,0,"lunch, dinner, snack",100g,10.81,7.7,0.07,Stir-fry and soy-based sauce mixtures,other,29.56,19.78,51.17,1.53,45.0,19
"Chow Mein Or Chop Suey, Various Types Of Meat, With Noodles",balanced_foods,134.0,10.36,11.16,5.57,1.5,1.54,354.0,6,5,7,0,0,3,"pre_workout, lunch, dinner, snack",100g,10.755,8.85,0.08,Fried rice and lo/chow mein,energy_dense,30.93,33.31,37.41,1.65,26.0,18
"Pizza With Beans And Vegetables, Thick Crust",balanced_foods,225.0,9.46,28.64,8.18,2.8,2.97,441.0,3,7,9,3,2,0,"breakfast, lunch, dinner",100g,10.735000000000001,5.45,0.04,Pizza,energy_dense,16.82,50.92,32.72,3.26,13.0,19
"Chili With Meat, Canned",balanced_foods,106.0,8.5,10.82,3.38,3.2,1.43,357.0,6,3,8,0,0,3,"pre_workout, lunch, dinner, snack",100g,10.700000000000001,10.0,0.08,Meat mixed dishes,other,32.08,40.83,28.7,1.24,17.0,17
"Turkey, Tail",balanced_foods,294.0,22.25,0.0,22.8,0.0,0.0,485.0,2,7,6,1,5,2,"post_workout, lunch, dinner",100g,10.671000000000001,7.57,0.08,"Turkey, duck, other poultry",lean_proteins,30.27,0.0,69.8,6.59,88.0,15
"Pizza With Meat Other Than Pepperoni, From Frozen, Medium Crust",balanced_foods,269.0,11.55,27.33,12.54,2.4,3.51,477.0,2,8,9,3,2,0,"breakfast, lunch, dinner",100g,10.657,5.19,0.04,Pizza,energy_dense,17.17,40.64,41.96,5.22,21.0,19
"Egg Substitute, Omelet, Scrambled, Or Fried, With Meat And Vegetables",balanced_foods,101.0,9.48,2.15,6.05,0.2,1.72,348.0,4,5,8,0,0,3,"lunch, dinner, snack",100g,10.574000000000002,9.58,0.09,Eggs and omelets,other,37.54,8.51,53.91,1.66,10.0,17
"Stew, Beef, With Pasta",balanced_foods,132.0,9.76,10.81,5.23,1.1,0.92,299.0,5,5,8,0,0,3,"pre_workout, lunch, dinner, snack",100g,10.569,8.23,0.07,Meat mixed dishes,other,29.58,32.76,35.66,1.96,27.0,18
"Chicken And Vegetables Au Gratin With Rice, Diet Frozen Entree",balanced_foods,120.0,10.67,7.24,5.41,0.8,0.88,499.0,6,4,7,0,0,3,"lunch, dinner, snack",100g,10.568000000000001,9.56,0.09,Poultry mixed dishes,other,35.57,24.13,40.58,2.78,35.0,17
Lamb Or Mutton Loaf,balanced_foods,192.0,14.05,7.44,11.58,0.3,4.69,467.0,4,6,7,1,2,2,"lunch, dinner, snack",100g,10.541,7.47,0.07,Meat mixed dishes,other,29.27,15.5,54.28,4.83,85.0,17
"Pizza With Meat Other Than Pepperoni, From Frozen, Thick Crust",balanced_foods,270.0,10.75,27.68,12.98,2.1,3.46,463.0,2,8,9,3,2,0,"breakfast, lunch, dinner",100g,10.528,4.76,0.04,Pizza,energy_dense,15.93,41.01,43.27,4.52,17.0,19
"Stew, Beef",balanced_foods,107.0,8.76,6.29,5.07,1.3,1.57,307.0,4,5,8,0,0,3,"lunch, dinner, snack",100g,10.520000000000001,9.4,0.08,Meat mixed dishes,other,32.75,23.51,42.64,1.93,27.0,17
"Egg Substitute, Omelet, Scrambled, Or Fried, With Meat",balanced_foods,115.0,10.75,1.84,7.21,0.0,1.76,410.0,6,4,7,0,0,3,"lunch, dinner, snack",100g,10.505,9.35,0.09,Eggs and omelets,other,37.39,6.4,56.43,2.03,14.0,17
"Chicken Or Turkey Creole, Without Rice",balanced_foods,103.0,13.8,2.99,4.22,1.1,1.83,364.0,6,3,6,0,0,5,"lunch, dinner, snack",100g,10.5,10.0,0.13,Poultry mixed dishes,other,53.59,11.61,36.87,0.93,55.0,15
"Pizza With Pepperoni, From Frozen, Thick Crust",balanced_foods,276.0,10.66,28.08,13.43,2.1,3.45,485.0,2,8,9,3,2,0,"breakfast, lunch, dinner",100g,10.486,4.62,0.04,Pizza,energy_dense,15.45,40.7,43.79,4.73,17.0,19
"Lasagna, Meatless, With Vegetables",balanced_foods,188.0,11.2,14.52,9.38,1.2,2.43,384.0,5,7,7,1,2,0,"pre_workout, lunch, dinner, snack",100g,10.48,6.6,0.06,"Pasta mixed dishes, excludes macaroni and cheese",quick_carbs,23.83,30.89,44.9,4.93,34.0,19
Pork Hash,balanced_foods,186.0,12.94,1.96,13.66,0.5,0.56,486.0,4,6,7,1,2,2,"lunch, dinner, snack",100g,10.469000000000001,7.23,0.07,Meat mixed dishes,other,27.83,4.22,66.1,4.42,56.0,17
"Peanut Butter And Jelly Sandwich, With Reduced-Fat Peanut Butter, On White Bread",balanced_foods,339.0,12.48,49.03,11.64,2.9,14.66,401.0,2,8,6,5,2,2,"lunch, dinner",100g,10.462,4.54,0.04,Peanut butter and jelly sandwiches,healthy_fats,14.73,57.85,30.9,2.09,0.0,16
"Stew, Pork, With Pasta",balanced_foods,133.0,9.35,10.81,5.58,1.1,0.92,296.0,5,5,8,0,0,3,"pre_workout, lunch, dinner, snack",100g,10.458,7.86,0.07,Meat mixed dishes,other,28.12,32.51,37.76,2.02,29.0,18
"Lasagna With Meat, Home Recipe",balanced_foods,206.0,13.63,13.1,10.92,1.1,1.47,416.0,4,6,7,1,2,2,"lunch, dinner",100g,10.445,7.15,0.07,"Pasta mixed dishes, excludes macaroni and cheese",quick_carbs,26.47,25.44,47.71,5.63,43.0,17
"Chicken Wing, Fried, Coated, From Raw",balanced_foods,289.0,19.39,5.96,20.24,0.2,0.1,419.0,2,7,6,1,5,2,"post_workout, lunch, dinner",100g,10.434,6.78,0.07,"Chicken, whole pieces",lean_proteins,26.84,8.25,63.03,4.83,112.0,15
"Muffin, Wheat Bran",balanced_foods,208.0,6.26,38.67,5.01,2.2,15.2,208.0,4,6,10,2,2,0,"breakfast, lunch, dinner",100g,10.421,4.07,0.03,"Biscuits, muffins, quick breads",quick_carbs,12.04,74.37,21.68,2.23,29.0,20
Taco Or Tostada Salad With Chicken,balanced_foods,167.0,7.83,16.29,8.02,2.8,1.78,315.0,3,6,10,1,2,0,"breakfast, pre_workout, lunch, dinner, snack",100g,10.411000000000001,6.37,0.05,Burritos and tacos,other,18.75,39.02,43.22,2.28,19.0,19
"Chicken Thigh, Fried, Coated, Skin / Coating Eaten, From Pre-Cooked",balanced_foods,277.0,18.23,7.15,19.01,0.3,0.12,464.0,2,7,6,1,5,2,"post_workout, lunch, dinner",100g,10.407,6.69,0.07,"Chicken, whole pieces",lean_proteins,26.32,10.32,61.77,4.14,101.0,15
"Egg Sandwich On Wheat Bread, With Meat",balanced_foods,266.0,12.86,17.99,15.8,2.1,2.3,439.0,2,8,8,1,2,2,"breakfast, lunch, dinner",100g,10.386,5.62,0.05,Egg/breakfast sandwiches,other,19.34,27.05,53.46,4.88,158.0,18
Chicken Or Turkey Fricassee,balanced_foods,121.0,10.68,3.54,7.16,0.1,0.26,418.0,6,4,7,0,0,3,"lunch, dinner, snack",100g,10.373000000000001,8.91,0.09,Poultry mixed dishes,other,35.31,11.7,53.26,1.98,46.0,17
"Crab, Cake",balanced_foods,214.0,14.4,4.48,14.97,0.3,0.66,430.0,4,6,7,1,2,2,"lunch, dinner",100g,10.361,6.87,0.07,Seafood mixed dishes,lean_proteins,26.92,8.37,62.96,2.47,114.0,17
"Stew, Pork",balanced_foods,109.0,8.35,6.29,5.42,1.3,1.57,304.0,4,5,8,0,0,3,"lunch, dinner, snack",100g,10.355,8.85,0.08,Meat mixed dishes,other,30.64,23.08,44.75,1.98,29.0,17
"Chicken ""Wings"", Plain, From Precooked",balanced_foods,294.0,18.62,7.15,20.59,0.3,0.12,461.0,2,7,6,1,5,2,"post_workout, lunch, dinner",100g,10.332,6.44,0.06,"Chicken, whole pieces",lean_proteins,25.33,9.73,63.03,4.77,107.0,15
"Chicken Wing, Fried, Coated, From Pre-Cooked",balanced_foods,294.0,18.62,7.15,20.59,0.3,0.12,461.0,2,7,6,1,5,2,"post_workout, lunch, dinner",100g,10.332,6.44,0.06,"Chicken, whole pieces",lean_proteins,25.33,9.73,63.03,4.77,107.0,15
"Stew, Chicken, With Pasta",balanced_foods,108.0,10.24,10.81,2.49,1.1,0.92,301.0,6,3,7,0,0,3,"pre_workout, lunch, dinner, snack",100g,10.3,10.0,0.09,Poultry mixed dishes,other,37.93,40.04,20.75,0.68,37.0,16
Stir Fried Beef And Vegetables In Soy Sauce,balanced_foods,102.0,10.73,4.44,4.81,1.0,2.58,338.0,6,3,7,0,0,3,"lunch, dinner, snack",100g,10.3,10.0,0.11,Stir-fry and soy-based sauce mixtures,other,42.08,17.41,42.44,1.84,72.0,16
"Green Peas, Frozen, Cooked With Oil",balanced_foods,102.0,4.99,13.8,3.17,4.4,4.26,182.0,7,1,7,0,0,5,"pre_workout, lunch, dinner",100g,10.263,9.21,0.05,Other starchy vegetables,vegetables,19.57,54.12,27.97,0.44,0.0,15
Taco Or Tostada Salad With Meat,balanced_foods,179.0,7.45,16.49,9.32,2.9,1.8,319.0,3,6,10,1,2,0,"breakfast, pre_workout, lunch, dinner, snack",100g,10.234,5.78,0.04,Burritos and tacos,other,16.65,36.85,46.86,2.89,15.0,19
Stuffed Cabbage Rolls With Beef And Rice,balanced_foods,114.0,8.3,8.83,5.06,1.3,3.45,338.0,4,5,8,0,0,3,"lunch, dinner, snack",100g,10.226,8.42,0.07,Meat mixed dishes,other,29.12,30.98,39.95,1.88,39.0,17
"Beef, Sliced, With Gravy, Potatoes, Vegetable, Frozen Meal",balanced_foods,125.0,8.12,6.59,7.28,0.7,0.8,296.0,5,5,8,0,0,3,"lunch, dinner, snack",100g,10.218,7.06,0.06,Meat mixed dishes,other,25.98,21.09,52.42,2.01,21.0,18
Taco Or Tostada Salad With Chicken And Sour Cream,balanced_foods,171.0,7.24,14.96,9.26,2.5,1.98,282.0,4,5,10,1,2,0,"pre_workout, lunch, dinner, snack",100g,10.21,5.7,0.04,Burritos and tacos,other,16.94,34.99,48.74,3.32,23.0,19
Clams Casino,balanced_foods,162.0,11.8,10.3,7.9,1.0,1.8,454.0,5,6,7,0,2,0,"pre_workout, lunch, dinner, snack",100g,10.17,7.9,0.07,Seafood mixed dishes,lean_proteins,29.14,25.43,43.89,2.22,25.0,18
Beef Chow Mein Or Chop Suey With Noodles,balanced_foods,129.0,10.78,11.17,4.89,1.5,1.55,328.0,6,3,7,0,0,3,"pre_workout, lunch, dinner, snack",100g,10.156,9.52,0.08,Fried rice and lo/chow mein,energy_dense,33.43,34.64,34.12,1.48,22.0,16
"Stew, Lamb",balanced_foods,117.0,8.19,6.29,6.39,1.3,1.57,308.0,4,5,8,0,0,3,"lunch, dinner, snack",100g,10.133000000000001,8.11,0.07,Meat mixed dishes,other,28.0,21.5,49.15,2.65,29.0,17
Chili With Macaroni,balanced_foods,126.0,8.99,14.35,3.65,2.8,1.3,311.0,4,3,9,0,0,3,"pre_workout, lunch, dinner, snack",100g,10.108,9.36,0.07,Meat mixed dishes,other,28.54,45.56,26.07,1.33,18.0,16
Biryani With Meat,balanced_foods,145.0,8.5,12.19,6.79,1.0,1.69,98.0,5,5,8,0,0,3,"pre_workout, lunch, dinner, snack",100g,10.065,6.55,0.06,Rice mixed dishes,other,23.45,33.63,42.14,2.97,29.0,18
"Shrimp, Fried",balanced_foods,218.0,12.26,12.41,12.94,0.5,0.2,434.0,4,6,7,1,2,2,"lunch, dinner",100g,10.055,5.85,0.06,Shellfish,lean_proteins,22.5,22.77,53.42,1.86,102.0,17
"Roll, Egg Bread",balanced_foods,287.0,9.5,47.8,6.0,2.3,1.78,380.0,1,9,9,2,2,0,"breakfast, lunch, dinner",100g,10.033,4.11,0.03,Rolls and buns,other,13.24,66.62,18.82,1.59,51.0,19
"Bread, Egg, Challah",balanced_foods,287.0,9.5,47.8,6.0,2.3,1.78,380.0,1,9,9,2,2,0,"breakfast, lunch, dinner",100g,10.033,4.11,0.03,Yeast breads,quick_carbs,13.24,66.62,18.82,1.59,51.0,19
Pannetone,balanced_foods,325.0,9.76,53.75,8.39,2.3,17.79,325.0,1,9,7,5,2,0,"lunch, dinner",100g,10.013,3.71,0.03,"Doughnuts, sweet rolls, pastries",healthy_fats,12.01,66.15,23.23,3.99,61.0,17
Venison Or Deer And Noodles With Cream Or White Sauce,balanced_foods,141.0,8.37,14.48,5.37,0.6,1.5,292.0,5,5,8,0,0,3,"pre_workout, lunch, dinner, snack",100g,10.008000000000001,6.36,0.06,Meat mixed dishes,other,23.74,41.08,34.28,1.97,36.0,18
"Bean Salad, Yellow And/Or Green String Beans",balanced_foods,109.0,3.52,13.0,5.0,3.4,3.48,266.0,7,3,8,0,0,3,"pre_workout, lunch, dinner",100g,10.005,6.35,0.03,"Coleslaw, non-lettuce salads",vegetables,12.92,47.71,41.28,0.71,0.0,18
Chicken Or Turkey Tetrazzini,balanced_foods,119.0,11.96,6.96,4.79,0.5,0.24,386.0,6,3,6,0,0,3,"lunch, dinner, snack",100g,9.9,10.0,0.1,Poultry mixed dishes,other,40.2,23.39,36.23,1.73,38.0,15
Chicken Or Turkey Hash,balanced_foods,110.0,9.57,8.27,4.1,1.3,0.94,259.0,5,3,7,0,0,3,"lunch, dinner, snack",100g,9.864,9.88,0.09,Poultry mixed dishes,other,34.8,30.07,33.55,0.74,30.0,15
"Garlic, Cooked",balanced_foods,142.0,6.58,28.03,0.38,2.7,0.99,248.0,5,2,9,2,0,3,"breakfast, pre_workout, lunch, dinner, snack",100g,9.862,6.54,0.05,Mustard and other condiments,other,18.54,78.96,2.41,0.09,0.0,16
"Garlic, Raw",balanced_foods,143.0,6.62,28.2,0.38,2.7,1.0,17.0,5,2,9,2,0,3,"breakfast, pre_workout, lunch, dinner, snack",100g,9.856,6.52,0.05,Mustard and other condiments,other,18.52,78.88,2.39,0.09,0.0,16
"Roll, Garlic",balanced_foods,309.0,10.84,51.92,6.44,2.0,5.53,465.0,3,8,6,4,2,0,"lunch, dinner",100g,9.847999999999999,4.16,0.04,Rolls and buns,other,14.03,67.21,18.76,1.37,4.0,17
"Bread, Egg, Challah, Toasted",balanced_foods,315.0,10.44,52.53,6.59,2.5,1.96,418.0,3,8,6,4,2,0,"lunch, dinner",100g,9.833000000000002,4.11,0.03,Yeast breads,quick_carbs,13.26,66.7,18.83,1.75,56.0,17
"Nachos, Chicken, With Beans",balanced_foods,203.0,9.62,18.26,10.48,2.0,0.38,425.0,2,7,9,1,2,0,"breakfast, lunch, dinner",100g,9.816,5.72,0.05,Nachos,other,18.96,35.98,46.46,2.21,30.0,18
"Beef, Steak, Country Fried",balanced_foods,306.0,19.9,7.94,21.05,0.3,0.13,432.0,2,7,3,3,5,2,"post_workout, lunch, dinner",100g,9.780000000000001,6.6,0.07,"Beef, excludes ground",other,26.01,10.38,61.91,5.91,66.0,12
Chicken Or Turkey Salad With Egg,balanced_foods,228.0,13.81,2.73,18.06,0.4,2.01,453.0,4,6,6,1,2,2,"lunch, dinner",100g,9.769,6.23,0.06,Poultry mixed dishes,other,24.23,4.79,71.29,3.24,92.0,16
"Meatballs, Swedish, In Gravy, With Noodles, Diet Frozen Meal",balanced_foods,112.0,9.88,10.31,3.35,0.8,1.18,255.0,5,3,7,0,0,3,"pre_workout, lunch, dinner, snack",100g,9.762,9.54,0.09,Meat mixed dishes,other,35.29,36.82,26.92,1.18,14.0,15
Spanish Rice With Ground Beef,balanced_foods,163.0,9.68,14.79,6.91,0.8,1.17,346.0,3,7,8,0,2,0,"pre_workout, lunch, dinner, snack",100g,9.729,6.43,0.06,Rice mixed dishes,other,23.75,36.29,38.15,2.28,28.0,18
"Chicken Or Turkey Salad, Made With Mayonnaise",balanced_foods,235.0,13.92,2.88,18.76,0.4,2.1,484.0,4,6,6,1,2,2,"lunch, dinner",100g,9.727,6.09,0.06,Poultry mixed dishes,other,23.69,4.9,71.85,3.23,66.0,16
"Lasagna With Meat, From Restaurant",balanced_foods,185.0,10.83,11.36,10.69,1.5,3.15,466.0,4,6,7,1,2,0,"pre_workout, lunch, dinner, snack",100g,9.698,6.66,0.06,"Pasta mixed dishes, excludes macaroni and cheese",quick_carbs,23.42,24.56,52.01,4.94,36.0,17
"Green Beans, Cooked, Szechuan-Style",balanced_foods,106.0,2.54,8.37,6.96,3.0,2.25,226.0,7,3,8,0,0,3,"lunch, dinner",100g,9.669,5.23,0.02,Stir-fry and soy-based sauce mixtures,other,9.58,31.58,59.09,0.95,0.0,18
"Egg Salad, Made With Light Creamy Dressing",balanced_foods,155.0,10.17,2.37,11.29,0.0,2.08,426.0,4,6,7,1,2,0,"lunch, dinner, snack",100g,9.668000000000001,6.56,0.07,Eggs and omelets,other,26.25,6.12,65.55,3.01,292.0,17
"Nachos, Beef Or Pork, With Beans",balanced_foods,220.0,9.28,18.26,12.45,2.0,0.38,424.0,2,7,9,1,2,0,"breakfast, lunch, dinner",100g,9.639000000000001,5.13,0.04,Nachos,other,16.87,33.2,50.93,3.12,22.0,18
"Enchilada, Beef",balanced_foods,191.0,9.76,14.64,10.54,2.3,0.79,458.0,2,6,9,1,2,0,"pre_workout, lunch, dinner, snack",100g,9.593000000000002,6.31,0.05,Other Mexican mixed dishes,other,20.44,30.66,49.66,3.93,27.0,17
"Chicken Dinner, , Frozen Meal",balanced_foods,124.0,8.48,10.73,5.18,0.9,1.58,379.0,4,5,7,0,0,3,"pre_workout, lunch, dinner, snack",100g,9.568,7.56,0.07,Poultry mixed dishes,other,27.35,34.61,37.6,2.02,39.0,16
"Chicken And Vegetable Entree With Noodles And Cream Sauce, Frozen Meal",balanced_foods,124.0,8.48,10.73,5.18,0.9,1.58,379.0,4,5,7,0,0,3,"pre_workout, lunch, dinner, snack",100g,9.568,7.56,0.07,Poultry mixed dishes,other,27.35,34.61,37.6,2.02,39.0,16
Pad Thai With Meat,balanced_foods,160.0,8.18,14.73,7.92,1.2,4.17,337.0,3,7,8,0,2,0,"pre_workout, lunch, dinner, snack",100g,9.558,5.86,0.05,Fried rice and lo/chow mein,energy_dense,20.45,36.83,44.55,1.58,42.0,18
"Enchilada, Pork",balanced_foods,192.0,9.54,14.64,10.74,2.3,0.79,456.0,2,6,9,1,2,0,"pre_workout, lunch, dinner, snack",100g,9.551,6.17,0.05,Other Mexican mixed dishes,other,19.88,30.5,50.34,3.96,28.0,17
Shepherd'S Pie,balanced_foods,123.0,7.64,8.72,6.3,1.5,1.88,264.0,5,3,8,0,0,3,"lunch, dinner, snack",100g,9.529,7.43,0.06,Meat mixed dishes,other,24.85,28.36,46.1,2.67,27.0,16
Kung Pao Chicken,balanced_foods,129.0,9.76,6.87,6.98,1.5,3.03,402.0,4,4,7,0,0,3,"lunch, dinner, snack",100g,9.519,8.73,0.08,Stir-fry and soy-based sauce mixtures,other,30.26,21.3,48.7,1.35,26.0,15
"Chow Mein Or Chop Suey, As To Type Of Meat, With Noodles",balanced_foods,131.0,9.91,11.15,5.43,1.5,1.54,408.0,4,4,7,0,0,3,"pre_workout, lunch, dinner, snack",100g,9.513,8.71,0.08,Fried rice and lo/chow mein,energy_dense,30.26,34.05,37.31,1.46,33.0,15
Chicken Or Turkey Chow Mein Or Chop Suey With Noodles,balanced_foods,131.0,9.91,11.15,5.43,1.5,1.54,408.0,4,4,7,0,0,3,"pre_workout, lunch, dinner, snack",100g,9.513,8.71,0.08,Fried rice and lo/chow mein,energy_dense,30.26,34.05,37.31,1.46,33.0,15
"Stewed Pig'S Feet, Puerto Rican Style",balanced_foods,136.0,9.99,4.13,8.7,0.5,0.75,483.0,4,4,7,1,0,3,"lunch, dinner, snack",100g,9.512999999999998,7.71,0.07,Meat mixed dishes,other,29.38,12.15,57.57,2.26,44.0,15
"Crisp, Peach",balanced_foods,214.0,2.98,29.6,9.59,2.7,15.52,121.0,4,6,8,3,2,0,"breakfast, lunch, dinner",100g,9.495000000000001,2.65,0.01,Cakes and pies,energy_dense,5.57,55.33,40.33,4.78,23.0,18
"Pasta With Sauce And Meat, From School Lunch",balanced_foods,117.0,5.95,17.5,3.12,2.6,2.73,117.0,5,2,9,0,0,3,"breakfast, pre_workout, lunch, dinner, snack",100g,9.493,7.31,0.05,"Pasta mixed dishes, excludes macaroni and cheese",quick_carbs,20.34,59.83,24.0,0.83,10.0,16
"Hummus, Plain",balanced_foods,243.0,7.35,14.9,17.1,5.4,0.34,438.0,4,4,8,1,2,2,"lunch, dinner",100g,9.475000000000001,5.25,0.03,"Dips, gravies, other sauces",other,12.1,24.53,63.33,2.22,0.0,16
"Hummus, Flavored",balanced_foods,241.0,7.22,14.63,17.1,5.3,0.49,420.0,4,4,8,1,2,2,"lunch, dinner",100g,9.46,5.2,0.03,"Dips, gravies, other sauces",other,11.98,24.28,63.86,2.18,0.0,16
"Crisp, Cherry",balanced_foods,234.0,3.13,34.67,9.61,2.8,20.63,119.0,4,6,8,3,2,0,"breakfast, lunch, dinner",100g,9.459,2.53,0.01,Cakes and pies,energy_dense,5.35,59.26,36.96,4.78,23.0,18
"Egg Salad, Made With Italian Dressing",balanced_foods,172.0,10.02,3.38,12.74,0.0,3.11,456.0,4,6,7,1,2,0,"lunch, dinner, snack",100g,9.449000000000002,5.83,0.06,Eggs and omelets,other,23.3,7.86,66.66,3.19,295.0,17
"Egg Salad, Made With Any Type Of Fat-Free Dressing",balanced_foods,139.0,9.8,4.29,8.82,0.4,3.14,420.0,4,4,7,1,0,3,"lunch, dinner, snack",100g,9.402,7.34,0.07,Eggs and omelets,other,28.2,12.35,57.11,2.67,291.0,15
"Tamale, Pork",balanced_foods,174.0,7.38,15.8,9.04,2.4,0.46,473.0,3,5,9,1,2,0,"breakfast, pre_workout, lunch, dinner, snack",100g,9.386000000000001,5.62,0.04,Other Mexican mixed dishes,other,16.97,36.32,46.76,2.69,20.0,17
Tamale Casserole With Meat,balanced_foods,174.0,7.38,15.8,9.04,2.4,0.46,473.0,3,5,9,1,2,0,"breakfast, pre_workout, lunch, dinner, snack",100g,9.386000000000001,5.62,0.04,Other Mexican mixed dishes,other,16.97,36.32,46.76,2.69,20.0,17
"Tamale, Chicken",balanced_foods,174.0,7.38,15.8,9.04,2.4,0.46,473.0,3,5,9,1,2,0,"breakfast, pre_workout, lunch, dinner, snack",100g,9.386000000000001,5.62,0.04,Other Mexican mixed dishes,other,16.97,36.32,46.76,2.69,20.0,17
"Tamale,",balanced_foods,174.0,7.38,15.8,9.04,2.4,0.46,473.0,3,5,9,1,2,0,"breakfast, pre_workout, lunch, dinner, snack",100g,9.386000000000001,5.62,0.04,Other Mexican mixed dishes,other,16.97,36.32,46.76,2.69,20.0,17
"Tamale, Beef",balanced_foods,174.0,7.38,15.8,9.04,2.4,0.46,473.0,3,5,9,1,2,0,"breakfast, pre_workout, lunch, dinner, snack",100g,9.386000000000001,5.62,0.04,Other Mexican mixed dishes,other,16.97,36.32,46.76,2.69,20.0,17
Ham Or Pork And Potatoes With Cheese Sauce,balanced_foods,127.0,7.86,11.11,5.69,0.9,0.48,300.0,5,3,8,0,0,3,"pre_workout, lunch, dinner, snack",100g,9.370000000000001,6.9,0.06,Meat mixed dishes,other,24.76,34.99,40.32,2.81,22.0,16
"Sushi, Topped With Shrimp",balanced_foods,103.0,9.1,13.91,0.7,0.6,0.8,329.0,4,3,7,0,0,3,"pre_workout, lunch, dinner, snack",100g,9.326,9.42,0.09,"Egg rolls, dumplings, sushi",other,35.34,54.02,6.12,0.2,73.0,14
"Bread, White, Toasted",balanced_foods,293.0,10.36,54.07,3.94,2.5,5.87,495.0,3,6,8,2,2,0,"breakfast, lunch, dinner",100g,9.317,4.39,0.04,Yeast breads,quick_carbs,14.14,73.82,12.1,0.9,0.0,17
"Bread, As To Major Flour, Toasted",balanced_foods,293.0,10.36,54.07,3.94,2.5,5.87,495.0,3,6,8,2,2,0,"breakfast, lunch, dinner",100g,9.317,4.39,0.04,Yeast breads,quick_carbs,14.14,73.82,12.1,0.9,0.0,17
"Bread, Cinnamon, Toasted",balanced_foods,293.0,10.36,54.07,3.94,2.5,5.87,495.0,3,6,8,2,2,0,"breakfast, lunch, dinner",100g,9.317,4.39,0.04,Yeast breads,quick_carbs,14.14,73.82,12.1,0.9,0.0,17
"Scallops, Fried",balanced_foods,217.0,11.08,14.14,12.54,0.5,0.2,466.0,4,6,7,1,2,0,"lunch, dinner",100g,9.302000000000001,5.34,0.05,Shellfish,lean_proteins,20.42,26.06,52.01,1.76,25.0,17
"Egg Salad, Made With Light Italian Dressing",balanced_foods,143.0,9.98,2.98,9.74,0.0,2.8,437.0,4,4,7,1,0,3,"lunch, dinner, snack",100g,9.293999999999999,6.98,0.07,Eggs and omelets,other,27.92,8.34,61.3,2.74,293.0,15
Lefse,balanced_foods,218.0,4.37,36.39,6.34,2.0,2.31,172.0,4,6,8,2,2,0,"breakfast, lunch, dinner",100g,9.276,2.92,0.02,Mashed potatoes and white potato mixtures,other,8.02,66.77,26.17,2.72,13.0,18
Seafood Souffle,balanced_foods,153.0,9.94,5.56,9.98,0.1,2.21,425.0,3,6,7,1,2,0,"lunch, dinner, snack",100g,9.268,6.56,0.06,Seafood mixed dishes,lean_proteins,25.99,14.54,58.71,4.83,161.0,16
"Salisbury Steak With Gravy, Potatoes, Vegetable, Frozen Meal",balanced_foods,146.0,6.82,10.94,8.4,1.2,1.35,268.0,5,3,8,1,0,3,"pre_workout, lunch, dinner, snack",100g,9.247,5.49,0.05,Meat mixed dishes,other,18.68,29.97,51.78,3.88,41.0,16
"Beef Dinner, , Frozen Meal",balanced_foods,146.0,6.82,10.94,8.4,1.2,1.35,268.0,5,3,8,1,0,3,"pre_workout, lunch, dinner, snack",100g,9.247,5.49,0.05,Meat mixed dishes,other,18.68,29.97,51.78,3.88,41.0,16
"Frozen Dinner,",balanced_foods,146.0,6.82,10.94,8.4,1.2,1.35,268.0,5,3,8,1,0,3,"pre_workout, lunch, dinner, snack",100g,9.247,5.49,0.05,Meat mixed dishes,other,18.68,29.97,51.78,3.88,41.0,16
"Salisbury Steak Dinner, , Frozen Meal",balanced_foods,146.0,6.82,10.94,8.4,1.2,1.35,268.0,5,3,8,1,0,3,"pre_workout, lunch, dinner, snack",100g,9.247,5.49,0.05,Meat mixed dishes,other,18.68,29.97,51.78,3.88,41.0,16
Pad Thai With Chicken,balanced_foods,154.0,8.13,14.36,7.5,1.2,4.06,384.0,3,7,7,0,2,0,"pre_workout, lunch, dinner, snack",100g,9.218,6.06,0.05,Fried rice and lo/chow mein,energy_dense,21.12,37.3,43.83,1.3,48.0,17
"Pad Thai,",balanced_foods,154.0,8.13,14.36,7.5,1.2,4.06,384.0,3,7,7,0,2,0,"pre_workout, lunch, dinner, snack",100g,9.218,6.06,0.05,Fried rice and lo/chow mein,energy_dense,21.12,37.3,43.83,1.3,48.0,17
Lentil Curry,balanced_foods,111.0,3.68,12.33,5.65,3.4,3.21,383.0,6,3,7,0,0,3,"pre_workout, lunch, dinner",100g,9.214,6.38,0.03,"Bean, pea, legume dishes",other,13.26,44.43,45.81,1.29,0.0,16
